tipo_establecimiento,tipo_titularidad,municipio_codigo,municipio_nombre,same_as_wikidata_municipio,direccion_establecimiento,direccion_via_codigo,direccion_via_nombre,direccion_portal_numero,direccion_piso,direccion_puerta,direccion_codigo_postal,direccion_ubicacion,direccion_coordenada_x,direccion_coordenada_y,horario_acceso,codigo_dea
Otros,Privada,005,Alcala de Henares,https://wikidata.org/entity/Q46940,CALLE Chile 43  ,CALLE,Chile,43,,,28806,AUTOCAR CON MATRICULA 7766KMB ,466454,4484068,DURANTE EL SERVICIO DE TRANSPORTE,2019-2379
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Publica,013,Aranjuez,https://wikidata.org/entity/Q486792,CALLE del Primero de Mayo 4  ,CALLE,Primero de Mayo,4,,,28300,POLIDEPORTIVO AGUSTIN MARANON ,449467,4461665,de 8:00 a 22:30,2019-2387
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Publica,013,Aranjuez,https://wikidata.org/entity/Q486792,CALLE Juan de Herrera 1  ,CALLE,Juan de Herrera,1,,,28300,CENTRO DEPORTIVO LAS OLIVAS ,447142,4430847,"L a S de 7:30 a 23:00 h, D de 7:30 a 22:00 h",2019-2388
Otros,Publica,013,Aranjuez,https://wikidata.org/entity/Q486792,CTRA de Madrid 6  ,CTRA,Madrid,6,,,28300,CLUB ESCUELA DE PIRAGUISMO ,448429,4432128,L a V de 9 a 21 h: S y D de 10 a 14 h,2019-2389
Establecimiento publico con aforo igual o superior a 2000 personas,Publica,013,Aranjuez,https://wikidata.org/entity/Q486792,CALLE del Capitan Angosto Gomez Castrillon 39  ,CALLE,Capitan Angosto Gomez Castrillon,39,,,28300,CENTRO CULTURAL ISABLE DE FARNESIO ,448657,4431557,de 8 a 22 h de L a S; de  8 a 15 h 15/7 a 15/8 . D cerrado,2019-2390
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Publica,013,Aranjuez,https://wikidata.org/entity/Q486792,PASEO de Deleite 1  ,PASEO,Deleite,1,,,28300,ESTADIO MUNICIPAL EL DELEITE ,448180,4430835,DE 8 A 22:30 H,2019-2391
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Joaquin Bau 4  ,CALLE,Joaquin Bau,4,,,28036,HALL ENTRADA DESPACHOS ,441834,4479454,8:00 a 20:00,2019-2397
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,903,Tres Cantos,https://wikidata.org/entity/Q910410,AVDA de los Labradores 9  ,AVDA,los Labradores,9,,,28760,PASILLO PPS - PLANTA BAJA - GALERIA 1 ZONA DE DESCANSO ,440010,4494467,L a J 10: a 22:30 - V y s 10:00 a 2:00 - D 11:00 a 1:00,2019-2398
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Privada,038,Cercedilla,https://wikidata.org/entity/Q1646215,"CTRA de Fuenfria 3,9  ",CTRA,Fuenfria,"3,9",,,28479,AREA RECREATIVA LAS BERCEAS - AVENTURA AMAZONIA CABANA ATENCION PUBLICO,410184,4513789,DE 9:30 A 21:00 segun temporada,2019-2401
Establecimiento hotelero con mas de 100 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,PASEO de la Castellana 259 0 ppal,PASEO,Castellana,259,0,ppal,28046,RECEPCION PRINCIPAL HOTEL ,441705,4480890,24 H,2019-2405
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de la Princesa 25 4 ,CALLE,Princesa,25,4,,28008,4ª PLANTA ,439435,4475409,,2019-2420
Establecimiento dependiente de una Administracion Publica,Publica,065,Getafe,https://wikidata.org/entity/Q8802,AVDA de las Arcas del Agua 2  ,AVDA, Arcas del Agua,2,,,28905,"ENTRADA PRINCIPAL, PARED DE RECEPCION ",436562,4460635,,2019-2422
Otros,Privada,014,Arganda del Rey,https://wikidata.org/entity/Q497692,AVDA de Madrid 39  ,AVDA,Madrid,39,,,28500,HALL ENFRENTE ENFERMERIA ,460491,4461755,L a J 08:00 A 17:00 - V de 08:00 a 15:00,2019-2455
Otros,Privada,021,El Berrueco,https://wikidata.org/entity/Q645201,"CALLE EN RECEPCION km 7,5  ",CALLE,EN RECEPCION,"km 7,5",,,,CB AQUANOR SA,471857,4488095,,2019-2460
Centros residenciales de mayores con 200 plazas,Publica,181,Villaviciosa de Odon,https://wikidata.org/entity/Q1631897,TRVA Maria del Pilar Baos Garcia 0  ,TRVA,Maria del Pilar Baos Garcia,0,,,28670,"CENTRO DE LA TERCERA EDAD - ENTRADA, AL LADO TABLON DE ANUNCIOS ",453861,4451676,24 H,2019-2470
Establecimiento dependiente de una Administracion Publica,Publica,181,Villaviciosa de Odon,https://wikidata.org/entity/Q1631897,PLAZA Constitucion 4  ,PLAZA,Constitucion,4,,,28670,AYUNTAMIENTO - HALL ENTRADA ,423427,4467926,24 H,2019-2471
Establecimiento dependiente de una Administracion Publica,Publica,181,Villaviciosa de Odon,https://wikidata.org/entity/Q1631897,CALLE Puente 2  ,CALLE,Puente,2,,,28670,OFICINA MUNICIPAL - HALL ENTRADA JUNTO CAJAS ,423427,4467926,24 H,2019-2472
Centro educativo,Publica,181,Villaviciosa de Odon,https://wikidata.org/entity/Q1631897,CALLE Jacinto Benavente S/N  ,CALLE,Jacinto Benavente,S/N,,,28670,CEIP GANDHI - PASILLO ALTURA CONSERJERIA ,423046,4468387,,2019-2495
Centro educativo,Publica,181,Villaviciosa de Odon,https://wikidata.org/entity/Q1631897,CALLE General Sanz Marques San Juan Puerto Rico 11  ,CALLE,General Sanz Marques San Juan Puerto Rico,11,,,28670,COLEGIO PUBLICO LAURA GARCIA NOBLEJAS Y BRUNET RECEPCION HALL PRINCIPAL,423035,4468382,,2019-2496
Centro educativo,Publica,181,Villaviciosa de Odon,https://wikidata.org/entity/Q1631897,CALLE Madrono 3  ,CALLE,Madrono,3,,,28670,CEIP HNOS GARCIA NOBLEJAS - RECEPCION HALL CENTRAL ,424190,4467375,,2019-2497
Centro educativo,Publica,181,Villaviciosa de Odon,https://wikidata.org/entity/Q1631897,CALLE Cerro de los Angeles 1  ,CALLE,Cerro de los Angeles,1,,,28670,ESCUELA INFANTIL Mª LUISA GUEFAELL - ARCHIVO ,453859,4451444,,2019-2498
Otros,Privada,065,Getafe,https://wikidata.org/entity/Q8802,CALLE Bell 0  ,CALLE,Bell,0,,,28906,"ESQ.CALLE DIESSEL - POL.IND.SAN MARCOS EN LA ENTRADA PRINCIPAL, PLANTA BAJA AL LADO DE CENTRALITA",440260,4460898,8:00-20:00,2019-2500
Centro educativo,Privada,022,Boadilla del Monte,https://wikidata.org/entity/Q1641013,CALLE de la Comunidad Canaria 8  ,CALLE,Comunidad Canaria,8,,,28660,HIGHLANDS SCHOOL LOS FRESNOS ENTRADA,426039,4477278,,2019-122
Otros,Publica,032,Camarma de Esteruelas,https://wikidata.org/entity/Q1648727,CMNO del Molino 0  ,CMNO,Molino,0,,,28816,BOTIQUIN PISCINA POLIDEPORTIVO MUNICIPAL ,467003,4487478,,2019-165
Otros,Privada,065,Getafe,https://wikidata.org/entity/Q8802,CALLE Chamberlain 1  ,CALLE,Chamberlain,1,,,28907,,437021,4463197,24 H,2019-167
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Marcenado 50  ,CALLE,Marcenado,50,,,28002,ENTRADA PRINCIPAL ,442879,4477931,,2019-168
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Carrion de los Condes 73  ,CALLE,Carrion de los Condes,73,,,28033,CENTRO JUVENIL SANTIAGO APOSTOL CONSERJERIA,444216,4480809,,2019-563
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Lopez de Hoyos 329  ,CALLE,Lopez de Hoyos,329,,,28043,CMM PINAR DEL REY BAR DEL CENTRO DE MAYORES,444428,4479660,,2019-564
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,PLAZA de Nuestra Senora del Transito 12  ,PLAZA,Nuestra Senora del Transito,12,,,28043,CMM NUESTRA SENORA DE LA MERDED CAFETERIA,445033,4479020,,2019-565
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE del Mar de las Antillas 10  ,CALLE,Mar de las Antillas,10,,,28033,CMM HUERTA DE LA SALUD SALON DE JUEGOS - CAFETERIA,467329,4459275,,2019-566
Centro educativo,Privada,007,Alcorcon,https://wikidata.org/entity/Q10372,CALLE de Madrid 12  ,CALLE,Madrid,12,,,28921,,429750,4466862,8:00 - 17:30 H,2019-733
Establecimiento hotelero con mas de 100 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Atocha 49  ,CALLE,Atocha,49,,,28012,CUARTO DETRAS DE RECEPCION ,440556,4473852,24 H,2019-734
Centros residenciales de mayores con 200 plazas,Privada,080,Majadahonda,https://wikidata.org/entity/Q427505,CALLE del Cierzo 7  ,CALLE,Cierzo,7,,,28221,RESIDENCIA BALLESOL SALON PRINCIPAL ,427283,4481264,24H,2019-2072
Centros residenciales de mayores con 200 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Francisco de Rojas 4  ,CALLE,Francisco de Rojas,4,,,28010,RESIDENCIA BALLESOL - HALL PRINCIPAL PLANTA BAJA ,440679,4475602,24H,2019-2073
Centros residenciales de mayores con 200 plazas,Privada,005,Alcala de Henares,https://wikidata.org/entity/Q46940,CALLE Octavio Paz 21  ,CALLE,Octavio Paz,21,,,28806,RESIDENCIA BALLESOL EN SALON PRINCIPAL ,468826,4483551,24H,2019-2074
Centros residenciales de mayores con 200 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Cartagena 133  ,CALLE,Cartagena,133,,,28002,RESIDENCIA BALLESOL EN SALON PRINCIPAL ,442649,4477146,24H,2019-2075
Centros residenciales de mayores con 200 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Juan de Austria 9  ,CALLE,Juan de Austria,9,,,28010,RESIDENCIA BALLESOL OLAVIDE PASILLO DE ACCESO AL SERVICIO MEDICO,440671,4475997,24H,2019-2076
Centros residenciales de mayores con 200 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de la Casuarina 4  ,CALLE,Casuarina,4,,,28044,RESIDENCIA BALLESOL - EN PASILLO ACCESO SERVICIO MEDICO ,435108,4470367,24H,2019-2077
Establecimiento dependiente de una Administracion Publica,Publica,181,Villaviciosa de Odon,https://wikidata.org/entity/Q1631897,PLAZA Constitucion 1  ,PLAZA,Constitucion,1,,,28670,"AYUNTAMIENTO PLANTA BAJA - DETRAS DE RECEPCION, MAQUINA DE CAFE ",423425,4467950,,2019-2467
Establecimiento dependiente de una Administracion Publica,Publica,127,Las Rozas de Madrid,https://wikidata.org/entity/Q592747,CALLE BIBLIOTECA LEON TOSTOI 2  ,CALLE,BIBLIOTECA LEON TOSTOI,2,,,28232,,424504,4486243,,2019-284
Centro educativo,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Nazaret 2  ,AVDA,Nazaret,2,,,28009,,442757,4473545,08:30 a 21:00,2019-1317
Centro de trabajo con mas de 250 trabajadores,Privada,022,Boadilla del Monte,https://wikidata.org/entity/Q1641013,AVDA de Cantabria 0  ,AVDA,Cantabria,0,,,28660,"EDIFICIO ALHANBRA,PARCELA TC-2/SECTOR 4/VESTIBULO ",426784,4471999,,2019-155
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,GTA del Mar Caribe 1  ,GTA,Mar Caribe,1,,,28042,RECEPCION ,447221,4478444,24 H,2019-300
Establecimiento hotelero con mas de 100 plazas,Privada,007,Alcorcon,https://wikidata.org/entity/Q10372,CALLE Argentina 17  ,CALLE,Argentina,17,,,28922,EN HALL DE RECEPCION HOLIDAY INN EXPRESS ALCORCON,429559,4467446,,2019-456
Otros,Privada,006,Alcobendas,https://wikidata.org/entity/Q487679,CTRA de Fuencarral 44  ,CTRA,Fuencarral,44,,,28108,EDIFICIO 9 LOFT - 8 - RECEPCION ,445143,4485895,DE 9 A 19 HORAS,2019-463
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Matapozuelos 2  ,CALLE,Matapozuelos,2,,,28043,ESPACIO DE IGUALDAD(ENTRADA) ,467186,4458237,,2019-681
Centro educativo,Privada,161,Valdemoro,https://wikidata.org/entity/Q840373,CALLE de Clara Campoamor 2  ,CALLE,Clara Campoamor,2,,,28342,VESTIBULO ENTRADA ,441292,4450939,,2019-682
Centro educativo,Privada,161,Valdemoro,https://wikidata.org/entity/Q840373,CALLE de Clara Campoamor 2  ,CALLE,Clara Campoamor,2,,,28342,POLIDEPORTIVO ,441292,4450939,,2019-683
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Ayala 1  ,CALLE,Ayala,1,,,28001,HALL ACCESO ASCENSOR PLANTA CALLE JUNTO RECEPCION ,439247,4477078,,2019-1921
Otros,Publica,181,Villaviciosa de Odon,https://wikidata.org/entity/Q1631897,CALLE Zarzal 14  ,CALLE,Zarzal,14,,,28670,COCHE PROTECCION CIVIL ,423174,4467639,24 HORAS,2019-2480
Centro educativo,Publica,181,Villaviciosa de Odon,https://wikidata.org/entity/Q1631897,CALLE Toledo 20  ,CALLE,Toledo,20,,,28670,ESCUELA INFANTIL JUAN FRIAS - ENTRADA PARED DIRECCION ,454477,4451474,,2019-2481
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Oporto 4  ,AVDA,Oporto,4,,,28019,BINGO OPORTO - EN LA ZONA DE LOS BANOS ,439008,4470785,08:00-03:30 H,2019-2506
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Los Rosales 24  ,AVDA,Los Rosales,24,,,28041,EN LA ENTRADA DEL ALMACEN ,441600,4468537,L-V 7:00-21:00  S 7:30-22:00 D 9-15,2019-2507
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE del Comandante Azcarraga 5  ,CALLE,Comandante Azcarraga,5,,,28016,EN LA RECEPCION ,443295,4479187,6:30 - 20:00,2019-2508
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,006,Alcobendas,https://wikidata.org/entity/Q487679,CTRA de Fuencarral 14  ,CTRA,Fuencarral,14,,,28108,"EN LA ENTRADA, FRENTE MOSTRADOR DE INFORMACION ",444209,4485977,"L-V 7:00 - 21:30 , S 7:30-22:00, D 9-15",2019-2509
Otros,Privada,006,Alcobendas,https://wikidata.org/entity/Q487679,AVDA de Bruselas 26 3 ,AVDA,Bruselas,26,3,,28109,"3ª PTA. HALL DISTRIBUCION ASCENSORES, EN LA PARTE CENTRAL ",445756,4486878,24 H,2019-2517
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Ferraz 81  ,CALLE,Ferraz,81,,,28008,HALL DE ENTRADA ,438621,4476013,H VERANO 8-15 INVIERNO 8-18,2019-2520
Otros,Privada,006,Alcobendas,https://wikidata.org/entity/Q487679,AVDA de Bruselas 26  ,AVDA,Bruselas,26,,,28109,RECEPCION. ENTRADA PRINCIPAL ,445756,4486878,24 HORAS,2019-2521
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA del Doctor Garcia Tapia 124  ,AVDA,Doctor Garcia Tapia,124,,,28030,ENTRADA PRINCIPAL ,445049,4473681,"LUNES-VIERNES 8,00-17,00",2019-2522
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Santa Engracia 181 1ª ,CALLE,Santa Engracia,181,1ª,,28003,ZONA DE DESCANSO 1ª PLANTA ,440327,4477548,"L-V 9 a 22 h, S y D 9 a 19 (a veces hasta 22)",2019-2547
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de San Patricio 1  ,CALLE,San Patricio,1,,,28019,MERCADO SAN ISIDRO ,438457,4471525,L-V 9-14 h. L-S 17-20 h,2019-2548
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE del Duque de Liria 6  ,CALLE,Duque de Liria,6,,,28015,"SALA CONTIGUA AL HAAL DE ENTRADA, ZONA ATENCION ALUMNOS ESCUELA DON QUIJOTE",439586,4475315,,2019-2563
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Mercedes Arteaga 18  ,CALLE,Mercedes Arteaga,18,,,28019,"PLANTA PRINCIPAL EN HALL DE ENTRADA, AL LADO DE RECEPCION ",438754,4471704,9:00 a 20:00,2019-2584
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Publica,013,Aranjuez,https://wikidata.org/entity/Q486792,PASEO de Deleite 7  ,PASEO,Deleite,7,,,28300,ESTADIO MUNICIPAL CAMPOS DEL PINAR ,447629,4430705,DE 8:00 A 22:3H,2019-2393
Otros,Privada,065,Getafe,https://wikidata.org/entity/Q8802,CALLE Estilo 9  ,CALLE,Estilo,9,,,28906,P.INDUSTRIAL LOS OLIVOS - EN LA ENTRADA DE LA 1ª PLANTA ,442088,4463813,L-V 7:00-15:30H,2019-2501
Otros,Privada,074,Leganes,https://wikidata.org/entity/Q77433,CALLE Margarita Salas 6  ,CALLE,Margarita Salas,6,,,28919,EN LA RECEPCION ,436406,4467282,L-V 8:00-20:00H,2019-2502
Otros,Privada,074,Leganes,https://wikidata.org/entity/Q77433,AVDA Rey Juan Carlos I 88  ,AVDA,Rey Juan Carlos I,88,,,28916,EN EL MOSTRADOR DE APUESTAS BINGO GRAN SUR LEGANES,436951,4465293,8:00 - 3:30 H,2019-2503
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,080,Majadahonda,https://wikidata.org/entity/Q427505,CALLE Flauta Magica 25  ,CALLE,Flauta Magica,25,,,28222,"EN LA ENTRADA, EN LADO OPUESTO A VIGILANTE SEGURIDAD ",425033,4478437,L-V 7:00-21:00 - S 7:30-20:00 - D 9:00-15:00,2019-2504
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Quintanavides 13 4ª ,CALLE,Quintanavides,13,4ª,,28050,CONSTRUCIA INSTALACIONES ,443013,4476222,HORARIO DE OFICINA,2018-2103
Otros,Privada,007,Alcorcon,https://wikidata.org/entity/Q10372,CALLE Fuente Cisneros 5  ,CALLE,Fuente Cisneros,5,,,28922,FRENTE A GARITA Nº 1 ,427412,4465699,,2019-2518
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Alfonso XIII 97  ,AVDA,Alfonso XIII,97,,,28016,RECEPCION ,443416,4478704,LUNES-VIERNES 8.00-23:00,2019-2523
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Privada,079,Madrid,https://wikidata.org/entity/Q2807,PASEO de Santa Maria de la Cabeza 64  ,PASEO,Santa Maria de la Cabeza,64,,,28045,ENTRADA PRINCIPAL ,440594,4472429,"LUNES-JUEVES 10-21,VIERNES 10-19 SABADO 10:30-13:30",2019-2525
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Montalban 12  ,CALLE,Montalban,12,,,28014,PLANTA BAJA. A LA DERECHA ESCALERA PRINCIPAL MUSEO NACIONAL DE ARTES DECORATIVAS,441489,4474408,,2019-2528
Centro educativo,Privada,113,Pinto,https://wikidata.org/entity/Q909718,CALLE de Santa Teresa 7  ,CALLE,Santa Teresa,7,,,28320,ENTRADA PRINCIPAL ,440830,4454575,DE LUNES A VIERNES DE 8 A 19:00,2019-2529
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Pio Felipe 12  ,CALLE,Pio Felipe,12,,,28038,POLIDEPORTIVO ,444728,4472088,9:00-22:00,2019-2530
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Luis Mitjans 22  ,CALLE,Luis Mitjans,22,,,28007,EN PLANTA INFERIOR JUNTO A ESCALERA ,443082,4472400,L-V 7:30 - 23:00 / SA 10:00 - 15:00 / D 10:00 - 15:00,2019-2564
Otros,Privada,113,Pinto,https://wikidata.org/entity/Q909718,CALLE de los Carpinteros 5  ,CALLE,los Carpinteros,5,,,28320,SECTOR 5 INDUSTRIAL OESTE BOTIQUIN,437942,4456137,HORARIO LABORAL,2019-2576
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Arequipa 1 5 ,CALLE,Arequipa,1,5,,28043,ZONA DE RECEPCION - 5ª PLANTA ,445590,4480057,L a J 08:00 a 17:30 // V 08:00 a 14:30,2019-2598
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,PLAZA de Bami 0  ,PLAZA,Bami,0,,,28017,GIMNASIO ,444511,4475761,L a V 7:00 a 22:30 / S 10:00 a 20:00 / D 10:00a 14:00,2019-237
Establecimiento hotelero con mas de 100 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de la Aduana 19  ,CALLE,Aduana,19,,,28013,EUROSTAR CASA DE LA LIRICA ,440503,4474436,24 HORAS,2019-238
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de las Begonias 275  ,CALLE, Begonias,275,,,28042,HALL DE PRIMARIA ,445705,4486273,,2019-239
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Padilla 17  ,CALLE,Padilla,17,,,28006,RECEPCION ,442064,4475892,,2019-304
Establecimiento dependiente de una Administracion Publica,Publica,010,Alpedrete,https://wikidata.org/entity/Q947926,CALLE de la Pozuela 7  ,CALLE,Pozuela,7,,,28430,POLICIA LOCAL ALPEDRETE. VENTANILLA ATENCION AL PUBLICO AYUNTAMIENTO DE ALPEDRETE,413369,4501450,24 H,2019-593
Centro de trabajo con mas de 250 trabajadores,Privada,115,Pozuelo de Alarcon,https://wikidata.org/entity/Q639422,AVDA Europa 26 BAJO ,AVDA,Europa,26,BAJO,,28224,EDIFICIO ATICA 6 ,433436,4477059,L A V DE 9:00 A 18:00,2019-695
Centro educativo,Privada,007,Alcorcon,https://wikidata.org/entity/Q10372,CALLE Nueva 4  ,CALLE,Nueva,4,,,28921,,429749,4466693,L a V  de 8:00 a 18:00,2019-735
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de la Democracia 13  ,AVDA,Democracia,13,,,28031,PLANTA BAJA PASILLO PRINCIPAL ,447041,4470876,,2019-939
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de la Ribera del Loira 56  ,CALLE,Ribera del Loira,56,,,28042,OFICINAS CENTRALES DENTIX ,447491,4479122,,2019-2739
Establecimiento dependiente de una Administracion Publica,Publica,127,Las Rozas de Madrid,https://wikidata.org/entity/Q592747,PLAZA BIBLIOTECA DE LAS MATAS 1  ,PLAZA,BIBLIOTECA DE LAS MATAS,1,,,28290,,424312,4489130,,2019-282
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE INSTALADO EN VEHICULO DE CONSERVACION Y MANTENIMIENTO 95  ,CALLE,INSTALADO EN VEHICULO DE CONSERVACION Y MANTENIMIENTO,95,,,,EMESA,442610,4471327,24 H,2019-56
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE INSTALADO ENVEHICULO DE CONSERVACION Y MANTENIMIENTO 95  ,CALLE,INSTALADO ENVEHICULO DE CONSERVACION Y MANTENIMIENTO,95,,,,EMESA,442610,4471327,24,2019-57
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE INSTLADO ENVEHICULO CONSERVACION Y MANTENIMIENTO 95  ,CALLE,INSTLADO ENVEHICULO CONSERVACION Y MANTENIMIENTO,95,,,,EMESA,442610,4471327,24 H,2019-58
Centros residenciales de mayores con 200 plazas,Privada,115,Pozuelo de Alarcon,https://wikidata.org/entity/Q639422,CALLE Edgar Neville S/N  ,CALLE,Edgar Neville,S/N,,,28223,,432390,4471768,7:00 A 4:00,2019-169
Centro educativo,Privada,068,Guadarrama,https://wikidata.org/entity/Q517450,CALLE Santa Emilia 20  ,CALLE,Santa Emilia,20,,,28430,RECEPCION DEL COLEGIO ,413035,4497544,,2019-379
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Aragon 402 BAJA ,AVDA,Aragon,402,BAJA,,28022,"AV. XV, NAVE REFURBISHING, PUERTA DE SALIDA 9 - C8 IVECO",453349,4477514,,2019-441
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Velazquez 18  ,CALLE,Velazquez,18,,,28001,AL LADO DE LOS ASEOS ,441970,4474972,10 H - 02:00 H.,2019-533
Establecimiento dependiente de una Administracion Publica,Publica,092,Mostoles,https://wikidata.org/entity/Q187826,CALLE Sevilla 2  ,CALLE,Sevilla,2,,,28931,SEPE ,426249,4464228,08:30 - 14:30,2019-742
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA del Ingeniero Emilio Herrera 23  ,AVDA,Ingeniero Emilio Herrera,23,,,28050,O.EMPLEO ,444660,4482651,08:30 - 14:30,2019-743
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Antonio Lopez 101  ,CALLE,Antonio Lopez,101,,,28026,O.EMPLEO . ,440298,4471497,08:30 - 14:30,2019-745
